customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment
3617,2024-01-19,2,329.14,348,3,2,2,7,Hibernating
3618,2023-03-05,3,1932.37,668,1,4,5,10,Cannot Lose Them
3619,2024-06-07,2,1226.9099999999999,208,3,2,4,9,Potential Loyalists
3620,2024-12-18,8,3470.1099999999997,14,5,5,5,15,champions
3622,2023-03-02,2,550.14,671,1,2,2,5,Hibernating
3623,2022-10-12,2,339.82,812,1,2,2,5,Hibernating
3624,2023-08-29,3,534.4200000000001,491,2,4,2,8,At-Risk
3627,2024-12-17,4,930.79,15,5,5,4,14,champions
3629,2023-03-30,3,703.67,643,1,4,3,8,Cannot Lose Them
3630,2024-06-27,2,709.26,188,4,2,3,9,New Customers
3631,2024-02-07,2,1718.1,329,3,2,5,10,Potential Loyalists
3632,2023-08-22,3,1325.96,498,2,4,4,10,At-Risk
3633,2024-01-03,1,163.83,364,2,1,1,4,Hibernating
3634,2023-12-02,4,1676.56,396,2,5,5,12,At-Risk
3635,2024-05-31,6,2250.5499999999997,215,3,5,5,13,Loyal Customers
3636,2024-10-10,4,1268.79,83,5,5,4,14,champions
3637,2023-08-29,2,968.98,491,2,2,4,8,At-Risk
3638,2024-11-19,3,593.4300000000001,43,5,4,3,12,Loyal Customers
3639,2023-08-24,1,127.29,496,2,1,1,4,Hibernating
3640,2022-12-09,1,131.89,754,1,1,1,3,Lost
3641,2024-10-26,3,505.51,67,5,4,2,11,Loyal Customers
3642,2024-09-10,3,726.25,113,4,4,3,11,Loyal Customers
3643,2024-08-31,3,1793.78,123,4,4,5,13,champions
3644,2024-12-19,3,1092.3,13,5,4,4,13,champions
3645,2023-08-23,1,102.2,497,2,1,1,4,Hibernating
3646,2023-06-05,1,247.97,576,2,1,1,4,Hibernating
3647,2024-08-26,4,657.06,128,4,5,3,12,Loyal Customers
3648,2024-10-10,4,507.74,83,5,5,2,12,Loyal Customers
3649,2024-10-17,5,1962.79,76,5,5,5,15,champions
3650,2024-05-23,2,374.23,223,3,2,2,7,Hibernating
3651,2024-11-20,5,2203.17,42,5,5,5,15,champions
3652,2024-07-20,7,1495.4699999999998,165,4,5,5,14,champions
3653,2024-07-12,2,485.78999999999996,173,4,2,2,8,New Customers
3654,2024-07-24,2,554.36,161,4,2,2,8,New Customers
3655,2024-06-09,1,321.31,206,3,1,2,6,Hibernating
3656,2023-11-07,2,587.9200000000001,421,2,2,3,7,At-Risk
3657,2024-10-27,2,386.77,66,5,2,2,9,New Customers
3658,2024-07-04,2,376.08000000000004,181,4,2,2,8,New Customers
3659,2024-12-02,1,137.28,30,5,1,1,7,New Customers
3660,2024-08-15,3,661.04,139,4,4,3,11,Loyal Customers
3661,2024-01-25,3,517.31,342,3,4,2,9,Loyal Customers
3662,2024-04-24,4,1585.9299999999998,252,3,5,5,13,Loyal Customers
3663,2022-04-15,2,639.2,992,1,2,3,6,Hibernating
3664,2024-12-16,2,286.3,16,5,2,1,8,New Customers
3665,2023-11-20,1,405.74,408,2,1,2,5,Hibernating
3666,2023-11-30,2,1468.64,398,2,2,5,9,At-Risk
3667,2023-02-15,4,2672.07,686,1,5,5,11,Cannot Lose Them
3668,2022-05-11,1,123.35,966,1,1,1,3,Lost
3669,2024-12-18,1,428.14,14,5,1,2,8,New Customers
3671,2022-05-08,1,84.21,969,1,1,1,3,Lost
3672,2023-10-12,2,385.46999999999997,447,2,2,2,6,At-Risk
3674,2024-01-10,3,407.58000000000004,357,3,4,2,9,Loyal Customers
3675,2022-11-08,2,647.4,785,1,2,3,6,Hibernating
3676,2024-09-19,4,943.76,104,4,5,4,13,champions
3677,2024-11-11,3,599.14,51,5,4,3,12,Loyal Customers
3678,2024-08-31,1,181.66,123,4,1,1,6,New Customers
3679,2024-02-02,2,204.3,334,3,2,1,6,Hibernating
3680,2022-07-15,2,647.47,901,1,2,3,6,Hibernating
3681,2023-08-24,2,259.40999999999997,496,2,2,1,5,At-Risk
3682,2022-09-01,1,404.78,853,1,1,2,4,Lost
3683,2024-05-08,2,428.15999999999997,238,3,2,2,7,Hibernating
3684,2024-11-16,3,497.21,46,5,4,2,11,Loyal Customers
3685,2024-07-27,4,1158.89,158,4,5,4,13,champions
3686,2024-09-10,1,124.58,113,4,1,1,6,New Customers
3687,2023-06-15,1,121.4,566,2,1,1,4,Hibernating
3688,2024-12-17,4,1457.46,15,5,5,5,15,champions
3689,2024-01-24,4,1039.0900000000001,343,3,5,4,12,Loyal Customers
3690,2024-06-19,2,662.33,196,4,2,3,9,New Customers
3691,2024-09-24,3,1021.04,99,4,4,4,12,champions
3692,2023-08-14,1,438.34,506,2,1,2,5,Hibernating
3693,2024-08-18,2,551.4,136,4,2,2,8,New Customers
3695,2024-05-09,3,477.4699999999999,237,3,4,2,9,Loyal Customers
3696,2024-01-11,1,262.76,356,3,1,1,5,Hibernating
3697,2024-03-27,3,475.33000000000004,280,3,4,2,9,Loyal Customers
3698,2023-05-21,1,111.57,591,2,1,1,4,Hibernating
3699,2023-10-29,1,161.63,430,2,1,1,4,Hibernating
3700,2024-01-10,2,797.86,357,3,2,3,8,Potential Loyalists
3701,2023-12-30,2,908.6800000000001,368,2,2,4,8,At-Risk
3702,2024-06-22,5,2607.85,193,4,5,5,14,champions
3704,2023-10-20,2,613.87,439,2,2,3,7,At-Risk
3705,2023-09-23,2,578.58,466,2,2,3,7,At-Risk
3706,2024-05-08,2,518.38,238,3,2,2,7,Hibernating
3707,2022-02-15,1,314.96,1051,1,1,1,3,Lost
3709,2024-11-02,2,274.71000000000004,60,5,2,1,8,New Customers
3710,2024-08-02,3,3171.77,152,4,4,5,13,champions
3711,2024-02-02,3,493.57,334,3,4,2,9,Loyal Customers
3712,2022-06-12,1,87.94,934,1,1,1,3,Lost
3713,2022-05-02,1,101.13,975,1,1,1,3,Lost
3714,2024-03-09,3,653.18,298,3,4,3,10,Loyal Customers
3715,2022-06-26,1,307.15,920,1,1,1,3,Lost
3716,2024-03-20,2,286.61,287,3,2,1,6,Hibernating
3717,2023-10-01,1,144.9,458,2,1,1,4,Hibernating
3718,2023-07-01,1,474.32,550,2,1,2,5,Hibernating
3719,2024-12-08,2,1243.48,24,5,2,4,11,New Customers
3720,2023-10-17,1,60.98,442,2,1,1,4,Hibernating
3721,2024-03-24,1,254.79,283,3,1,1,5,Hibernating
3722,2023-05-11,1,83.19,601,1,1,1,3,Lost
3723,2024-12-07,1,137.91,25,5,1,1,7,New Customers
3724,2024-01-03,7,1420.28,364,2,5,5,12,At-Risk
3726,2022-07-23,3,554.11,893,1,4,2,7,Hibernating
3727,2024-06-26,5,2182.71,189,4,5,5,14,champions
3728,2024-01-03,2,806.55,364,2,2,3,7,At-Risk
3729,2023-03-10,1,440.02,663,1,1,2,4,Lost
3731,2023-04-21,1,223.21,621,1,1,1,3,Lost
3732,2024-11-13,3,1716.35,49,5,4,5,14,champions
3733,2022-04-30,1,358.08,977,1,1,2,4,Lost
3734,2023-03-25,1,501.39,648,1,1,2,4,Lost
3735,2024-12-04,3,1246.3,28,5,4,4,13,champions
3736,2024-09-02,2,570.0799999999999,121,4,2,3,9,New Customers
3737,2022-05-29,1,341.69,948,1,1,2,4,Lost
3738,2024-04-26,3,1259.5900000000001,250,3,4,4,11,Loyal Customers
3739,2023-03-28,1,53.35,645,1,1,1,3,Lost
3740,2024-08-06,5,1829.37,148,4,5,5,14,champions
3742,2024-04-08,2,440.07,268,3,2,2,7,Hibernating
3743,2024-03-11,2,458.97,296,3,2,2,7,Hibernating
3744,2024-03-19,1,350.18,288,3,1,2,6,Hibernating
3745,2023-11-17,1,129.07,411,2,1,1,4,Hibernating
3746,2023-04-23,3,942.73,619,1,4,4,9,Cannot Lose Them
3747,2022-07-14,1,224.2,902,1,1,1,3,Lost
3748,2024-12-24,2,241.68,8,5,2,1,8,New Customers
3749,2024-08-11,4,753.0,143,4,5,3,12,Loyal Customers
3750,2024-10-25,2,941.01,68,5,2,4,11,New Customers
3751,2024-06-21,2,1300.79,194,4,2,4,10,New Customers
3752,2022-10-10,2,444.66999999999996,814,1,2,2,5,Hibernating
3753,2023-09-29,3,660.71,460,2,4,3,9,At-Risk
3754,2023-06-25,1,140.23,556,2,1,1,4,Hibernating
3755,2022-08-07,1,207.41,878,1,1,1,3,Lost
3756,2022-10-02,2,600.7,822,1,2,3,6,Hibernating
3757,2024-09-24,3,817.3199999999999,99,4,4,3,11,Loyal Customers
3758,2024-08-14,3,873.1800000000001,140,4,4,3,11,Loyal Customers
3759,2022-06-13,2,1126.42,933,1,2,4,7,Hibernating
3760,2024-08-15,3,702.92,139,4,4,3,11,Loyal Customers
3761,2024-06-07,2,463.41,208,3,2,2,7,Hibernating
3762,2024-05-17,3,720.68,229,3,4,3,10,Loyal Customers
3763,2024-12-22,4,722.12,10,5,5,3,13,Loyal Customers
3764,2023-08-28,6,3606.6,492,2,5,5,12,At-Risk
3765,2024-02-28,3,469.90999999999997,308,3,4,2,9,Loyal Customers
3766,2022-04-10,1,67.29,997,1,1,1,3,Lost
3768,2024-02-17,4,1503.55,319,3,5,5,13,Loyal Customers
3770,2023-12-11,3,356.74,387,2,4,2,8,At-Risk
3771,2024-08-15,5,1184.27,139,4,5,4,13,champions
3772,2023-04-11,1,108.33,631,1,1,1,3,Lost
3773,2023-05-06,1,186.46,606,1,1,1,3,Lost
3774,2023-04-08,1,177.06,634,1,1,1,3,Lost
3775,2023-12-14,1,107.58,384,2,1,1,4,Hibernating
3776,2024-12-27,1,163.32,5,5,1,1,7,New Customers
3777,2024-10-03,2,370.52,90,5,2,2,9,New Customers
3778,2024-12-27,2,667.44,5,5,2,3,10,New Customers
3779,2023-11-05,4,1289.49,423,2,5,4,11,At-Risk
3781,2024-06-05,6,1731.02,210,3,5,5,13,Loyal Customers
3782,2024-03-02,4,1032.79,305,3,5,4,12,Loyal Customers
3783,2023-08-07,1,129.76,513,2,1,1,4,Hibernating
3784,2024-01-30,4,1141.0,337,3,5,4,12,Loyal Customers
3785,2023-05-02,1,372.98,610,1,1,2,4,Lost
3786,2024-02-04,2,3466.91,332,3,2,5,10,Potential Loyalists
3787,2022-05-07,1,84.22,970,1,1,1,3,Lost
3788,2023-01-11,1,222.8,721,1,1,1,3,Lost
3789,2024-01-05,3,831.49,362,2,4,3,9,At-Risk
3790,2024-11-15,3,1479.03,47,5,4,5,14,champions
3791,2024-02-23,1,1272.77,313,3,1,4,8,Hibernating
3792,2024-08-09,2,571.76,145,4,3,3,10,Loyal Customers
3794,2024-11-20,4,1157.53,42,5,5,4,14,champions
3795,2023-07-16,1,48.44,535,2,1,1,4,Hibernating
3796,2024-04-12,4,1114.5,264,3,5,4,12,Loyal Customers
3797,2024-11-16,3,1691.69,46,5,4,5,14,champions
3799,2024-03-08,3,1749.94,299,3,4,5,12,Loyal Customers
3800,2024-10-02,2,413.05,91,5,3,2,10,Loyal Customers
3801,2024-08-19,3,904.23,135,4,4,4,12,champions
3802,2023-07-27,1,209.17,524,2,1,1,4,Hibernating
3803,2024-03-11,1,787.22,296,3,1,3,7,Hibernating
3804,2023-09-09,4,647.59,480,2,5,3,10,At-Risk
3805,2023-07-09,4,1081.65,542,2,5,4,11,At-Risk
3806,2024-06-25,4,748.68,190,4,5,3,12,Loyal Customers
3808,2024-05-17,3,1097.5,229,3,4,4,11,Loyal Customers
3809,2024-10-20,2,248.60999999999999,73,5,3,1,9,Loyal Customers
3810,2023-06-21,1,46.42,560,2,1,1,4,Hibernating
3812,2024-12-12,6,1509.23,20,5,5,5,15,champions
3813,2024-05-28,4,901.2,218,3,5,4,12,Loyal Customers
3814,2023-02-15,4,1134.87,686,1,5,4,10,Cannot Lose Them
3815,2023-05-29,3,1317.3799999999999,583,2,4,4,10,At-Risk
3816,2023-07-04,2,663.3,547,2,3,3,8,At-Risk
3817,2023-12-23,3,386.11,375,2,4,2,8,At-Risk
3818,2023-07-06,1,324.96,545,2,1,2,5,Hibernating
3819,2022-09-10,1,164.16,844,1,1,1,3,Lost
3820,2024-01-27,2,327.57,340,3,3,2,8,Loyal Customers
3821,2024-07-25,2,742.91,160,4,3,3,10,Loyal Customers
3822,2024-10-12,5,1135.71,81,5,5,4,14,champions
3823,2024-08-13,4,1780.31,141,4,5,5,14,champions
3824,2024-03-07,3,552.6800000000001,300,3,4,2,9,Loyal Customers
3825,2024-05-03,5,794.39,243,3,5,3,11,Loyal Customers
3826,2023-01-10,2,526.65,722,1,3,2,6,Hibernating
3827,2023-09-13,3,918.4300000000001,476,2,4,4,10,At-Risk
3828,2023-01-08,2,1612.91,724,1,3,5,9,Cannot Lose Them
3829,2024-09-01,2,504.59000000000003,122,4,3,2,9,Loyal Customers
3831,2022-09-28,2,356.68,826,1,3,2,6,Hibernating
3832,2024-09-30,1,296.56,93,4,1,1,6,New Customers
3833,2023-08-25,1,273.62,495,2,1,1,4,Hibernating
3834,2023-03-06,3,2284.51,667,1,4,5,10,Cannot Lose Them
3836,2024-03-25,2,259.01,282,3,3,1,7,Loyal Customers
3837,2023-07-26,2,1653.5,525,2,3,5,10,At-Risk
3838,2022-08-21,2,429.99,864,1,3,2,6,Hibernating
3839,2024-05-31,3,491.9700000000001,215,3,4,2,9,Loyal Customers
3840,2022-08-24,1,588.66,861,1,1,3,5,Lost
3841,2024-03-23,3,671.98,284,3,4,3,10,Loyal Customers
3842,2023-11-27,2,292.18,401,2,3,1,6,At-Risk
3843,2024-10-06,1,121.96,87,5,1,1,7,New Customers
3844,2022-12-11,2,426.20000000000005,752,1,3,2,6,Hibernating
3845,2024-07-01,4,1189.44,184,4,5,4,13,champions
3846,2024-08-30,2,949.6199999999999,124,4,3,4,11,Loyal Customers
3847,2024-12-05,2,828.11,27,5,3,3,11,Loyal Customers
3848,2022-07-02,2,512.45,914,1,3,2,6,Hibernating
3849,2024-07-03,2,1233.35,182,4,3,4,11,Loyal Customers
3850,2024-06-28,4,1277.13,187,4,5,4,13,champions
3851,2022-09-01,3,799.92,853,1,4,3,8,Cannot Lose Them
3852,2023-11-02,2,1076.44,426,2,3,4,9,At-Risk
3854,2024-12-16,3,1049.01,16,5,4,4,13,champions
3855,2024-12-12,2,525.3499999999999,20,5,3,2,10,Loyal Customers
3856,2024-05-07,1,542.59,239,3,1,2,6,Hibernating
3857,2024-05-01,2,1611.71,245,3,3,5,11,Loyal Customers
3858,2023-03-29,2,838.6899999999999,644,1,3,3,7,Cannot Lose Them
3859,2024-04-01,2,2081.75,275,3,3,5,11,Loyal Customers
3860,2023-07-28,2,694.1700000000001,523,2,3,3,8,At-Risk
3861,2024-12-14,3,1526.72,18,5,4,5,14,champions
3862,2023-11-25,4,984.3399999999999,403,2,5,4,11,At-Risk
3863,2024-10-30,1,648.34,63,5,1,3,9,New Customers
3864,2024-08-01,5,1586.66,153,4,5,5,14,champions
3865,2024-08-07,3,859.72,147,4,4,3,11,Loyal Customers
3866,2022-04-27,1,2062.38,980,1,1,5,7,Lost
3867,2024-10-26,5,1262.98,67,5,5,4,14,champions
3868,2023-03-09,1,184.02,664,1,1,1,3,Lost
3869,2022-01-07,1,259.02,1090,1,1,1,3,Lost
3870,2024-11-11,5,1986.1100000000001,51,5,5,5,15,champions
3871,2024-07-18,3,1353.13,167,4,4,5,13,champions
3872,2023-02-08,2,364.4,693,1,3,2,6,Hibernating
3873,2023-12-21,5,1429.6100000000001,377,2,5,5,12,At-Risk
3874,2024-11-19,1,155.43,43,5,1,1,7,New Customers
3875,2022-08-12,1,146.49,873,1,1,1,3,Lost
3876,2024-09-11,3,1244.08,112,4,4,4,12,champions
3877,2023-10-30,2,555.87,429,2,3,2,7,At-Risk
3878,2023-04-24,2,1159.43,618,1,3,4,8,Cannot Lose Them
3881,2023-09-25,1,107.14,464,2,1,1,4,Hibernating
3882,2023-01-22,2,452.72999999999996,710,1,3,2,6,Hibernating
3883,2023-12-29,2,140.92000000000002,369,2,3,1,6,At-Risk
3884,2024-10-14,3,623.98,79,5,4,3,12,Loyal Customers
3885,2024-03-14,5,3435.98,293,3,5,5,13,Loyal Customers
3886,2024-12-12,4,1408.33,20,5,5,5,15,champions
3887,2023-04-25,2,1059.72,617,1,3,4,8,Cannot Lose Them
3888,2024-06-12,2,425.99,203,4,3,2,9,Loyal Customers
3889,2023-12-12,3,1483.84,386,2,4,5,11,At-Risk
3890,2024-09-25,4,720.0,98,4,5,3,12,Loyal Customers
3891,2022-01-30,1,127.29,1067,1,1,1,3,Lost
3892,2024-06-02,5,2109.32,213,3,5,5,13,Loyal Customers
3893,2024-04-02,3,702.53,274,3,4,3,10,Loyal Customers
3894,2024-10-19,2,502.65999999999997,74,5,3,2,10,Loyal Customers
3895,2024-06-28,4,1133.76,187,4,5,4,13,champions
3896,2024-08-30,3,974.9300000000001,124,4,4,4,12,champions
3897,2023-12-21,1,503.78,377,2,1,2,5,Hibernating
3898,2024-07-27,5,1324.42,158,4,5,4,13,champions
3899,2022-09-22,1,129.81,832,1,1,1,3,Lost
3900,2024-10-31,2,816.14,62,5,3,3,11,Loyal Customers
3901,2024-04-26,5,1272.01,250,3,5,4,12,Loyal Customers
3902,2024-10-13,2,469.15,80,5,3,2,10,Loyal Customers
3903,2023-10-04,3,629.99,455,2,4,3,9,At-Risk
3904,2024-10-17,6,1691.52,76,5,5,5,15,champions
3905,2024-10-26,3,962.36,67,5,4,4,13,champions
3906,2024-09-08,2,1409.31,115,4,3,5,12,Loyal Customers
3907,2024-12-18,2,377.51,14,5,3,2,10,Loyal Customers
3908,2024-06-08,2,486.18,207,3,3,2,8,Loyal Customers
3909,2024-09-18,5,995.9300000000001,105,4,5,4,13,champions
3910,2024-11-14,3,1113.13,48,5,4,4,13,champions
3911,2023-05-03,1,552.6,609,1,1,2,4,Lost
3912,2024-06-13,4,1492.52,202,4,5,5,14,champions
3913,2023-07-26,4,927.37,525,2,5,4,11,At-Risk
3915,2023-11-22,2,426.54999999999995,406,2,3,2,7,At-Risk
3916,2024-06-02,2,1035.17,213,3,3,4,10,Loyal Customers
3917,2024-02-06,2,885.13,330,3,3,4,10,Loyal Customers
3919,2024-04-17,4,2730.32,259,3,5,5,13,Loyal Customers
3920,2023-11-22,3,700.71,406,2,4,3,9,At-Risk
3921,2024-06-28,2,1021.9,187,4,3,4,11,Loyal Customers
3922,2024-03-05,1,423.99,302,3,1,2,6,Hibernating
3923,2023-08-15,3,3038.75,505,2,4,5,11,At-Risk
3924,2024-07-26,1,1149.66,159,4,1,4,9,New Customers
3925,2023-11-23,3,2451.52,405,2,4,5,11,At-Risk
3926,2023-10-14,1,61.33,445,2,1,1,4,Hibernating
3927,2023-09-02,3,1791.99,487,2,4,5,11,At-Risk
3928,2023-07-02,3,918.35,549,2,4,4,10,At-Risk
3929,2024-11-19,1,83.16,43,5,1,1,7,New Customers
3930,2024-01-09,5,2571.6499999999996,358,3,5,5,13,Loyal Customers
3931,2023-07-19,2,115.22,532,2,3,1,6,At-Risk
3932,2024-12-13,6,1281.2,19,5,5,4,14,champions
3933,2024-02-16,2,259.41,320,3,3,1,7,Loyal Customers
3934,2024-02-17,2,302.11,319,3,3,1,7,Loyal Customers
3935,2024-08-17,4,1168.76,137,4,5,4,13,champions
3936,2024-09-06,2,186.19,117,4,3,1,8,Loyal Customers
3937,2024-02-11,5,1045.8400000000001,325,3,5,4,12,Loyal Customers
3938,2024-12-12,4,1235.6100000000001,20,5,5,4,14,champions
3939,2024-11-29,4,1812.14,33,5,5,5,15,champions
3940,2023-12-18,2,240.42,380,2,3,1,6,At-Risk
3941,2024-11-06,5,1334.12,56,5,5,4,14,champions
3942,2023-08-31,2,680.23,489,2,3,3,8,At-Risk
3943,2024-11-25,2,509.25,37,5,3,2,10,Loyal Customers
3944,2022-09-05,2,589.22,849,1,3,3,7,Cannot Lose Them
3945,2024-12-29,6,2288.94,3,5,5,5,15,champions
3946,2024-12-11,6,1807.42,21,5,5,5,15,champions
3948,2024-02-25,2,2060.8199999999997,311,3,3,5,11,Loyal Customers
3949,2024-05-27,4,1592.58,219,3,5,5,13,Loyal Customers
3950,2023-07-01,3,1090.25,550,2,4,4,10,At-Risk
3951,2024-09-22,4,1080.64,101,4,5,4,13,champions
3952,2023-01-12,1,246.73,720,1,1,1,3,Lost
3953,2023-04-04,2,228.95,638,1,3,1,5,Hibernating
3954,2022-06-16,1,656.41,930,1,1,3,5,Lost
3955,2024-01-04,3,351.03,363,2,4,2,8,At-Risk
3956,2022-05-26,1,113.63,951,1,1,1,3,Lost
3957,2024-02-14,6,1852.17,322,3,5,5,13,Loyal Customers
3958,2023-12-26,1,658.13,372,2,1,3,6,Hibernating
3959,2022-04-20,1,113.89,987,1,1,1,3,Lost
3960,2024-03-16,2,227.79000000000002,291,3,3,1,7,Loyal Customers
3962,2023-05-03,2,174.29999999999998,609,1,3,1,5,Hibernating
3963,2023-06-05,1,147.39,576,2,1,1,4,Hibernating
3964,2023-05-06,3,1910.88,606,1,4,5,10,Cannot Lose Them
3965,2024-07-21,4,1395.79,164,4,5,5,14,champions
3966,2024-11-05,5,1560.76,57,5,5,5,15,champions
3967,2022-01-01,1,923.75,1096,1,1,4,6,Lost
3968,2024-10-16,3,651.35,77,5,4,3,12,Loyal Customers
3969,2024-07-30,4,1672.67,155,4,5,5,14,champions
3970,2024-12-28,3,724.48,4,5,4,3,12,Loyal Customers
3971,2022-05-09,1,272.67,968,1,1,1,3,Lost
3972,2024-01-13,1,111.6,354,3,1,1,5,Hibernating
3973,2022-11-10,1,584.46,783,1,1,3,5,Lost
3974,2024-11-19,1,190.89,43,5,1,1,7,New Customers
3975,2024-11-03,5,872.2,59,5,5,3,13,Loyal Customers
3976,2023-06-30,2,617.72,551,2,3,3,8,At-Risk
3977,2024-10-02,2,444.25,91,5,3,2,10,Loyal Customers
3978,2023-05-04,1,102.32,608,1,1,1,3,Lost
3979,2024-11-23,4,1603.19,39,5,5,5,15,champions
3980,2024-07-07,2,1858.23,178,4,3,5,12,Loyal Customers
3981,2024-07-16,2,659.49,169,4,3,3,10,Loyal Customers
3982,2024-03-10,5,2530.75,297,3,5,5,13,Loyal Customers
3983,2024-11-14,3,534.9200000000001,48,5,4,2,11,Loyal Customers
3986,2024-02-09,3,1568.77,327,3,4,5,12,Loyal Customers
3987,2024-06-09,3,1012.67,206,3,4,4,11,Loyal Customers
3988,2022-03-02,2,857.12,1036,1,3,3,7,Cannot Lose Them
3989,2023-10-31,2,551.63,428,2,3,2,7,At-Risk
3990,2023-01-04,1,444.32,728,1,1,2,4,Lost
3991,2024-08-08,4,1596.0900000000001,146,4,5,5,14,champions
3993,2024-09-14,1,126.3,109,4,1,1,6,New Customers
3994,2024-05-19,4,1809.3899999999999,227,3,5,5,13,Loyal Customers
3995,2023-04-12,2,413.35,630,1,3,2,6,Hibernating
3996,2024-12-30,4,1926.25,2,5,5,5,15,champions
3997,2024-11-24,2,496.44,38,5,3,2,10,Loyal Customers
3998,2024-12-27,3,1584.0299999999997,5,5,4,5,14,champions
3999,2024-04-17,3,894.82,259,3,4,4,11,Loyal Customers
4000,2024-10-18,5,2435.13,75,5,5,5,15,champions
4001,2023-12-05,4,939.46,393,2,5,4,11,At-Risk
4002,2024-06-24,2,385.93,191,4,3,2,9,Loyal Customers
4003,2022-09-20,2,1762.72,834,1,3,5,9,Cannot Lose Them
4004,2024-12-27,3,3102.77,5,5,4,5,14,champions
4005,2024-01-07,4,1051.85,360,2,5,4,11,At-Risk
4006,2024-10-26,2,577.8,67,5,3,3,11,Loyal Customers
4007,2024-08-29,3,929.0699999999999,125,4,4,4,12,champions
4008,2024-09-22,4,2181.3399999999997,101,4,5,5,14,champions
4009,2024-09-06,1,359.64,117,4,1,2,7,New Customers
4010,2022-01-07,1,50.75,1090,1,1,1,3,Lost
4011,2024-06-28,2,339.03000000000003,187,4,3,2,9,Loyal Customers
4012,2024-01-06,3,2090.8900000000003,361,2,4,5,11,At-Risk
4013,2024-12-17,6,1826.03,15,5,5,5,15,champions
4014,2024-12-09,2,734.04,23,5,3,3,11,Loyal Customers
4015,2024-01-31,2,508.61,336,3,3,2,8,Loyal Customers
4016,2023-07-09,3,1241.6100000000001,542,2,4,4,10,At-Risk
4017,2024-01-04,3,1023.44,363,2,4,4,10,At-Risk
4018,2024-11-14,4,1069.3700000000001,48,5,5,4,14,champions
4019,2023-09-11,2,205.86,478,2,3,1,6,At-Risk
4020,2024-09-30,4,950.24,93,4,5,4,13,champions
4021,2024-07-28,3,813.98,157,4,4,3,11,Loyal Customers
4022,2024-12-01,2,920.71,31,5,3,4,12,Loyal Customers
4024,2024-11-29,5,1610.19,33,5,5,5,15,champions
4025,2023-10-30,1,285.99,429,2,1,1,4,Hibernating
4026,2022-10-21,2,420.28,803,1,3,2,6,Hibernating
4027,2023-07-03,3,1308.87,548,2,4,4,10,At-Risk
4028,2024-07-31,4,1624.66,154,4,5,5,14,champions
4029,2024-09-20,1,302.77,103,4,1,1,6,New Customers
4030,2023-05-26,2,555.0999999999999,586,2,3,2,7,At-Risk
4031,2024-12-01,3,456.8,31,5,4,2,11,Loyal Customers
4032,2023-03-11,1,46.57,662,1,1,1,3,Lost
4033,2024-09-05,6,1381.42,118,4,5,5,14,champions
4034,2023-11-14,1,241.55,414,2,1,1,4,Hibernating
4036,2024-06-02,4,1857.17,213,3,5,5,13,Loyal Customers
4037,2023-03-18,3,538.05,655,1,4,2,7,Hibernating
4038,2024-02-17,3,456.36,319,3,4,2,9,Loyal Customers
4039,2024-08-21,2,744.8199999999999,133,4,3,3,10,Loyal Customers
4040,2023-11-03,1,125.06,425,2,1,1,4,Hibernating
4041,2024-11-03,3,797.12,59,5,4,3,12,Loyal Customers
4042,2024-12-26,3,600.05,6,5,4,3,12,Loyal Customers
4043,2022-11-10,2,661.8299999999999,783,1,3,3,7,Cannot Lose Them
4045,2024-12-24,5,1068.2,8,5,5,4,14,champions
4046,2023-05-29,5,4193.07,583,2,5,5,12,At-Risk
4047,2023-01-28,1,425.38,704,1,1,2,4,Lost
4048,2024-01-30,2,2479.0,337,3,3,5,11,Loyal Customers
4049,2024-10-27,1,495.85,66,5,1,2,8,New Customers
4050,2023-06-24,2,1143.5,557,2,3,4,9,At-Risk
4051,2023-09-16,1,285.07,473,2,1,1,4,Hibernating
4052,2024-06-30,2,544.89,185,4,3,2,9,Loyal Customers
4053,2023-10-24,3,563.74,435,2,4,2,8,At-Risk
4054,2024-11-11,4,1116.78,51,5,5,4,14,champions
4055,2024-01-15,3,641.9599999999999,352,3,4,3,10,Loyal Customers
4056,2023-09-20,5,1454.58,469,2,5,5,12,At-Risk
4057,2022-08-25,1,268.96,860,1,1,1,3,Lost
4058,2023-02-06,2,415.78999999999996,695,1,3,2,6,Hibernating
4059,2024-03-11,1,770.36,296,3,1,3,7,Hibernating
4060,2024-08-23,2,1232.6399999999999,131,4,3,4,11,Loyal Customers
4061,2024-10-16,2,1379.77,77,5,3,5,13,Loyal Customers
4063,2024-06-30,3,584.4300000000001,185,4,4,3,11,Loyal Customers
4064,2024-07-23,1,498.57,162,4,1,2,7,New Customers
4065,2024-08-20,5,1018.77,134,4,5,4,13,champions
4067,2024-11-28,4,1690.04,34,5,5,5,15,champions
4068,2024-08-16,3,894.97,138,4,4,4,12,champions
4070,2023-05-08,1,302.93,604,1,1,1,3,Lost
4071,2023-08-01,1,223.11,519,2,1,1,4,Hibernating
4072,2024-11-23,3,1507.48,39,5,4,5,14,champions
4073,2022-03-15,1,461.18,1023,1,1,2,4,Lost
4074,2024-12-06,3,2371.48,26,5,4,5,14,champions
4075,2024-11-14,4,903.23,48,5,5,4,14,champions
4076,2024-08-27,2,2348.88,127,4,3,5,12,Loyal Customers
4077,2024-11-20,1,327.78,42,5,1,2,8,New Customers
