order_id,customer_id,order_date,amount,category,channel,status
15620,2199,2022-04-07,144.22,Electronics,Google Search,Completed
15621,3735,2023-11-24,338.02,Sports,SMS,Completed
15622,5349,2024-10-27,115.23,Sports,Email,Completed
15625,5983,2024-04-01,263.3,Beauty,Google Search,Completed
15626,4323,2023-04-16,197.68,Home & Kitchen,Email,Completed
15627,4962,2023-05-29,195.3,Beauty,Email,Completed
15628,5607,2023-10-23,317.63,Apparel,Google Search,Completed
15636,5997,2022-08-30,256.4,Electronics,Organic,Completed
15637,5661,2023-01-19,162.1,Beauty,Paid Social,Completed
15638,2466,2024-06-19,157.89,Apparel,Organic,Completed
15642,5632,2023-10-15,212.32,Sports,Organic,Completed
15643,5599,2024-11-15,580.91,Home & Kitchen,Email,Completed
15644,4411,2024-06-21,50.52,Home & Kitchen,Email,Completed
15645,5619,2023-12-14,405.04,Electronics,Email,Completed
15646,3913,2022-01-27,420.36,Sports,Google Search,Completed
15648,5161,2023-02-06,185.57,Apparel,Paid Social,Completed
15649,4907,2024-01-27,253.24,Sports,Google Search,Completed
15652,1246,2024-06-19,202.9,Home & Kitchen,Organic,Completed
15653,5114,2023-01-30,581.63,Sports,Paid Social,Completed
15656,1654,2022-06-04,454.5,Sports,SMS,Completed
15658,1155,2023-05-28,275.78,Beauty,Email,Completed
15663,4365,2022-01-03,353.65,Electronics,SMS,Completed
15665,1505,2022-01-11,818.29,Sports,Paid Social,Completed
15666,2658,2024-01-31,46.73,Electronics,Organic,Completed
15668,2697,2022-05-06,277.26,Electronics,Email,Completed
15669,3200,2024-04-08,299.29,Sports,Google Search,Completed
15670,3857,2023-09-09,676.16,Beauty,Google Search,Completed
15672,2849,2022-05-04,246.44,Beauty,Google Search,Completed
15673,4473,2022-08-23,239.02,Beauty,Google Search,Completed
15674,4600,2022-03-31,116.27,Sports,Email,Completed
15675,2580,2024-04-25,224.98,Electronics,SMS,Completed
15676,3584,2024-02-27,841.44,Sports,Organic,Completed
15677,2477,2023-06-19,189.38,Apparel,Email,Completed
15678,5096,2023-02-23,54.42,Sports,Paid Social,Completed
15679,2368,2024-01-09,108.36,Electronics,Organic,Completed
15681,4938,2024-06-25,134.99,Electronics,Organic,Completed
15684,4840,2022-09-08,562.31,Electronics,Google Search,Completed
15685,1672,2024-01-18,191.95,Home & Kitchen,Email,Completed
15687,4794,2024-06-26,112.42,Electronics,SMS,Completed
15688,2228,2024-11-13,193.85,Apparel,Paid Social,Completed
15691,2336,2022-10-26,511.79,Beauty,SMS,Completed
15692,5882,2023-07-15,338.37,Sports,Google Search,Completed
15695,4024,2022-05-06,111.51,Electronics,Paid Social,Completed
15696,4194,2022-09-04,502.13,Electronics,Email,Completed
15697,4384,2023-03-10,246.31,Apparel,Google Search,Completed
15698,2619,2023-05-13,361.67,Home & Kitchen,Email,Completed
15700,2417,2022-10-02,100.19,Electronics,Paid Social,Completed
15701,2976,2023-11-05,194.69,Apparel,SMS,Completed
15703,1253,2022-06-03,102.28,Electronics,Email,Completed
15704,5065,2024-02-02,160.94,Apparel,SMS,Completed
15707,2624,2022-04-28,891.89,Apparel,Organic,Completed
15708,4680,2022-12-28,152.9,Beauty,Paid Social,Completed
15709,1113,2022-04-23,230.86,Electronics,Organic,Completed
15710,5582,2023-08-08,200.28,Home & Kitchen,Paid Social,Completed
15712,1044,2024-03-04,235.95,Beauty,Organic,Completed
15713,1169,2023-04-27,124.91,Apparel,SMS,Completed
15714,2307,2023-10-08,619.37,Home & Kitchen,Google Search,Completed
15717,2019,2023-07-16,186.03,Beauty,SMS,Completed
15720,5244,2022-01-26,103.04,Apparel,Organic,Completed
15721,2129,2024-03-21,468.29,Sports,Organic,Completed
15723,3932,2022-07-04,118.95,Electronics,SMS,Completed
15724,1720,2022-04-05,187.52,Beauty,Paid Social,Completed
15726,2811,2022-06-19,313.1,Home & Kitchen,Email,Completed
15727,5240,2022-07-26,4979.01,Electronics,SMS,Completed
15729,5294,2024-08-17,1819.25,Sports,Paid Social,Completed
15730,5584,2024-05-08,136.83,Home & Kitchen,SMS,Completed
15731,1848,2023-07-14,1739.56,Home & Kitchen,Email,Completed
15735,3432,2023-01-12,256.17,Apparel,Organic,Completed
15737,5628,2024-05-26,226.83,Electronics,Organic,Completed
15738,3052,2024-09-05,311.77,Electronics,Email,Completed
15740,3736,2022-01-19,381.13,Home & Kitchen,Paid Social,Completed
15744,1400,2022-12-02,92.12,Electronics,Organic,Completed
15747,5342,2022-05-09,532.38,Beauty,SMS,Completed
15753,1838,2024-07-17,1752.63,Sports,Paid Social,Completed
15754,2734,2023-10-06,94.42,Home & Kitchen,Paid Social,Completed
15756,5520,2023-12-18,288.95,Beauty,Google Search,Completed
15757,3016,2022-06-22,262.69,Home & Kitchen,Organic,Completed
15758,4695,2022-11-16,330.52,Beauty,Organic,Completed
15759,4185,2023-05-04,900.55,Sports,Google Search,Completed
15761,5997,2024-05-23,133.95,Apparel,Email,Completed
15762,4557,2024-02-16,437.51,Apparel,Paid Social,Completed
15763,1522,2022-09-01,808.86,Beauty,Organic,Completed
15764,2730,2024-08-03,151.79,Home & Kitchen,Google Search,Completed
15766,3241,2022-07-06,189.37,Apparel,Email,Completed
15767,2230,2023-01-14,70.35,Home & Kitchen,Email,Completed
15769,1518,2024-08-07,215.4,Apparel,SMS,Completed
15770,4184,2023-09-04,773.13,Electronics,Google Search,Completed
15772,2159,2022-06-20,319.83,Electronics,Email,Completed
15773,2328,2022-12-26,227.44,Beauty,SMS,Completed
15774,4777,2022-07-05,300.83,Sports,Paid Social,Completed
15775,1079,2023-05-16,318.81,Electronics,Paid Social,Completed
15776,2631,2023-06-17,60.51,Apparel,Email,Completed
15777,2606,2024-08-23,410.27,Sports,Paid Social,Completed
15779,4846,2022-01-18,644.77,Home & Kitchen,SMS,Completed
15781,5798,2024-03-21,938.36,Beauty,SMS,Completed
15783,5196,2024-11-04,623.63,Electronics,Paid Social,Completed
15784,2901,2022-06-14,168.86,Sports,SMS,Completed
15787,5348,2024-03-19,377.17,Beauty,SMS,Completed
15788,4528,2022-11-10,200.12,Home & Kitchen,SMS,Completed
15789,5376,2023-06-14,163.74,Sports,Email,Completed
15790,5928,2023-01-16,193.2,Home & Kitchen,SMS,Completed
15792,2004,2023-12-21,290.53,Beauty,Paid Social,Completed
15793,1667,2022-11-04,679.44,Electronics,Email,Completed
15795,5305,2023-09-06,681.77,Electronics,Paid Social,Completed
15797,1016,2023-06-27,57.44,Home & Kitchen,Paid Social,Completed
15802,3950,2022-08-08,294.67,Sports,Organic,Completed
15804,4969,2022-12-31,423.48,Electronics,Organic,Completed
15806,2555,2022-12-10,32.21,Home & Kitchen,Google Search,Completed
15808,4141,2024-02-25,697.28,Beauty,Email,Completed
15810,3983,2022-11-20,192.55,Sports,Organic,Completed
15811,5714,2022-06-26,708.94,Home & Kitchen,SMS,Completed
15812,3695,2024-05-09,77.91,Home & Kitchen,Paid Social,Completed
15813,4191,2024-12-15,567.36,Home & Kitchen,Paid Social,Completed
15814,5195,2022-09-10,356.75,Apparel,Paid Social,Completed
15815,5124,2022-11-08,490.08,Beauty,Paid Social,Completed
15816,3139,2023-12-08,359.98,Electronics,Google Search,Completed
15818,3088,2022-06-28,372.7,Sports,Email,Completed
15820,1375,2023-01-14,353.59,Beauty,SMS,Completed
15821,3817,2023-12-23,100.45,Beauty,Google Search,Completed
15823,4004,2023-11-29,2037.32,Beauty,Google Search,Completed
15824,2666,2023-07-14,138.64,Sports,Email,Completed
15825,3556,2023-12-12,104.31,Electronics,Organic,Completed
15827,3255,2024-07-06,144.11,Electronics,Paid Social,Completed
15828,1279,2022-03-10,108.97,Electronics,SMS,Completed
15829,2571,2023-03-29,427.88,Sports,Organic,Completed
15830,1459,2023-07-29,202.73,Beauty,SMS,Completed
15831,2154,2023-11-17,90.86,Sports,SMS,Completed
15833,2052,2022-06-23,96.32,Apparel,Google Search,Completed
15835,4396,2022-04-14,457.04,Home & Kitchen,SMS,Completed
15836,1721,2022-10-09,239.69,Electronics,Email,Completed
15837,4598,2023-08-30,358.16,Electronics,Organic,Completed
15839,5361,2024-06-13,233.17,Home & Kitchen,Google Search,Completed
15840,2268,2022-01-07,298.32,Beauty,Email,Completed
15841,1180,2024-02-03,367.39,Electronics,Email,Completed
15843,4862,2024-09-17,623.72,Home & Kitchen,Email,Completed
15844,2513,2022-08-14,729.83,Apparel,Paid Social,Completed
15846,1027,2023-01-16,405.13,Electronics,Google Search,Completed
15850,5861,2022-02-23,171.64,Home & Kitchen,Paid Social,Completed
15851,2818,2023-03-21,164.46,Apparel,Organic,Completed
15852,5294,2022-12-21,252.67,Apparel,Paid Social,Completed
15854,5938,2024-01-26,84.42,Apparel,SMS,Completed
15855,1101,2024-02-21,154.12,Electronics,Email,Completed
15856,2857,2024-11-03,500.42,Home & Kitchen,Google Search,Completed
15857,3319,2023-07-31,286.7,Home & Kitchen,Google Search,Completed
15858,5183,2024-08-30,289.2,Home & Kitchen,SMS,Completed
15860,4282,2024-08-30,330.88,Beauty,Email,Completed
15862,1784,2024-11-26,376.94,Home & Kitchen,Google Search,Completed
15864,4041,2024-11-03,220.01,Sports,Paid Social,Completed
15866,1541,2024-09-23,88.22,Apparel,Google Search,Completed
15869,4345,2022-08-09,836.29,Home & Kitchen,Email,Completed
15870,3380,2024-10-19,165.64,Home & Kitchen,Google Search,Completed
15871,2803,2024-01-25,399.99,Apparel,Paid Social,Completed
15874,3882,2023-01-22,358.09,Home & Kitchen,Paid Social,Completed
15875,2663,2022-09-14,131.2,Beauty,Paid Social,Completed
15877,1752,2022-05-22,143.95,Beauty,SMS,Completed
15878,4125,2022-11-14,329.69,Electronics,SMS,Completed
15879,4857,2022-05-11,261.39,Sports,Google Search,Completed
15880,4027,2023-07-03,781.27,Home & Kitchen,Paid Social,Completed
15881,3117,2022-06-02,656.88,Sports,SMS,Completed
15882,2934,2022-05-09,333.03,Sports,SMS,Completed
15886,4886,2022-10-13,322.18,Apparel,SMS,Completed
15887,1253,2024-06-22,65.25,Home & Kitchen,Organic,Completed
15888,1958,2022-12-01,268.44,Sports,Email,Completed
15890,1709,2024-09-15,398.48,Electronics,SMS,Completed
15891,4732,2022-05-13,797.89,Home & Kitchen,SMS,Completed
15893,5820,2023-06-24,1059.33,Beauty,Google Search,Completed
15894,3185,2023-03-30,2597.98,Beauty,Google Search,Completed
15895,2052,2023-06-08,503.09,Apparel,Google Search,Completed
15896,1231,2023-03-11,998.25,Beauty,Paid Social,Completed
15898,5167,2022-03-28,101.69,Sports,Google Search,Completed
15900,4728,2022-02-08,43.03,Sports,Google Search,Completed
15903,2659,2022-03-22,458.9,Sports,Paid Social,Completed
15904,4991,2024-10-10,367.9,Home & Kitchen,SMS,Completed
15905,2811,2023-12-29,244.14,Electronics,Email,Completed
15907,2370,2024-12-25,62.62,Home & Kitchen,Paid Social,Completed
15910,4451,2024-01-08,31.95,Electronics,Organic,Completed
15912,5135,2022-01-01,286.29,Electronics,Email,Completed
15915,1185,2023-02-14,71.76,Apparel,Paid Social,Completed
15916,4089,2022-04-02,429.9,Home & Kitchen,Organic,Completed
15917,4083,2023-03-24,452.33,Electronics,Paid Social,Completed
15921,4668,2022-02-02,337.75,Home & Kitchen,SMS,Completed
15922,1731,2022-07-10,120.3,Apparel,Email,Completed
15923,2337,2022-03-01,1501.77,Beauty,Google Search,Completed
15925,1667,2023-11-22,350.8,Home & Kitchen,Organic,Completed
15928,4357,2022-02-09,259.27,Sports,Paid Social,Completed
15929,4132,2024-11-17,48.95,Home & Kitchen,Organic,Completed
15932,3746,2023-03-11,213.93,Apparel,SMS,Completed
15934,3323,2024-07-26,97.36,Electronics,Google Search,Completed
15935,2833,2024-11-20,244.47,Electronics,Paid Social,Completed
15937,5793,2024-09-10,65.37,Apparel,Paid Social,Completed
15938,3462,2022-12-27,178.17,Apparel,SMS,Completed
15939,4147,2022-05-15,111.7,Apparel,Paid Social,Completed
15942,2124,2024-02-16,1366.02,Electronics,Organic,Completed
15943,1677,2024-07-29,439.39,Apparel,SMS,Completed
15944,2299,2024-08-13,538.64,Electronics,Email,Completed
15945,2198,2023-07-30,354.87,Apparel,Paid Social,Completed
15946,3024,2024-12-16,255.0,Apparel,Paid Social,Completed
15947,1980,2024-02-12,525.34,Beauty,Email,Completed
15948,1919,2023-08-10,196.49,Apparel,Google Search,Completed
15949,2697,2022-11-06,72.33,Beauty,Email,Completed
15950,1195,2024-03-14,221.13,Home & Kitchen,SMS,Completed
15953,1854,2024-06-05,517.69,Apparel,Organic,Completed
15954,2711,2024-03-15,173.09,Apparel,Paid Social,Completed
15956,4001,2023-01-24,167.21,Apparel,Email,Completed
15958,5722,2023-12-09,385.9,Apparel,Google Search,Completed
15959,3114,2023-01-03,39.79,Home & Kitchen,Paid Social,Completed
15960,1706,2022-06-26,232.19,Home & Kitchen,Paid Social,Completed
15961,4188,2024-07-24,121.68,Home & Kitchen,SMS,Completed
15962,2015,2024-04-15,60.03,Electronics,Organic,Completed
15963,1831,2023-07-03,54.02,Electronics,Paid Social,Completed
15964,5867,2023-07-09,334.08,Sports,Paid Social,Completed
15966,3540,2023-06-25,84.14,Home & Kitchen,Paid Social,Completed
15967,2933,2023-07-27,475.42,Electronics,SMS,Completed
15968,5448,2022-09-08,180.66,Electronics,Organic,Completed
15971,1845,2023-03-03,189.28,Sports,Google Search,Completed
15972,2058,2024-01-19,323.75,Beauty,Email,Completed
15973,3850,2023-05-06,579.29,Electronics,SMS,Completed
15974,4572,2023-10-13,275.07,Sports,Paid Social,Completed
15976,4657,2023-12-12,515.18,Home & Kitchen,Google Search,Completed
15979,3334,2023-09-16,919.54,Electronics,SMS,Completed
15980,3691,2022-05-17,553.91,Beauty,Email,Completed
15981,2004,2022-09-05,343.34,Apparel,Paid Social,Completed
15982,5857,2022-08-16,530.35,Beauty,Paid Social,Completed
15983,1020,2023-05-19,162.42,Electronics,Email,Completed
15986,3587,2023-07-22,190.24,Beauty,Email,Completed
15987,5429,2022-09-18,172.03,Sports,SMS,Completed
15989,2244,2023-10-19,656.5,Beauty,Organic,Completed
15991,2907,2022-12-20,345.59,Sports,Email,Completed
15992,1461,2022-05-12,45.03,Electronics,SMS,Completed
15994,5271,2022-08-18,316.48,Apparel,Email,Completed
15995,4755,2022-11-27,200.45,Beauty,Email,Completed
15997,5417,2024-11-07,287.58,Home & Kitchen,Paid Social,Completed
15998,1748,2024-11-24,176.45,Home & Kitchen,Google Search,Completed
15999,4012,2023-02-12,772.45,Sports,Organic,Completed
16001,1585,2023-08-08,166.03,Sports,SMS,Completed
16002,3214,2023-12-27,82.62,Sports,Google Search,Completed
16003,3946,2023-06-11,254.19,Electronics,Email,Completed
16004,1497,2024-08-31,477.8,Electronics,Google Search,Completed
16006,4215,2022-05-12,456.96,Beauty,Paid Social,Completed
16007,3230,2022-03-27,242.32,Beauty,SMS,Completed
16008,4474,2023-09-18,457.75,Beauty,Google Search,Completed
16009,5072,2024-03-14,253.95,Home & Kitchen,Email,Completed
16013,3587,2024-05-30,592.22,Home & Kitchen,Organic,Completed
16014,5938,2024-08-01,4273.43,Beauty,Paid Social,Completed
16016,3656,2023-01-26,232.87,Electronics,SMS,Completed
16017,2754,2022-08-01,216.64,Sports,Google Search,Completed
16019,1417,2022-06-12,380.09,Electronics,Google Search,Completed
16020,4713,2022-08-21,191.29,Apparel,Email,Completed
16021,3957,2022-12-18,784.26,Sports,Paid Social,Completed
16024,2558,2022-02-02,348.89,Electronics,Email,Completed
16025,2482,2024-04-11,391.5,Electronics,Organic,Completed
16026,4727,2023-08-05,117.33,Apparel,Organic,Completed
16027,4079,2022-03-24,681.51,Beauty,SMS,Completed
16028,3306,2024-09-21,360.47,Sports,Email,Completed
16029,3004,2022-09-18,368.98,Electronics,Google Search,Completed
16030,4677,2023-09-19,356.78,Electronics,Google Search,Completed
16031,1440,2022-11-30,36.91,Sports,SMS,Completed
16032,1510,2024-11-13,266.44,Home & Kitchen,Paid Social,Completed
16035,1656,2022-05-12,551.68,Sports,Email,Completed
16039,3242,2023-12-20,270.41,Electronics,SMS,Completed
16041,3777,2022-11-01,261.65,Electronics,Email,Completed
16042,1890,2024-03-04,99.86,Apparel,SMS,Completed
16043,4876,2023-10-30,198.15,Sports,Email,Completed
16044,4953,2022-03-11,466.34,Beauty,Organic,Completed
16045,1609,2022-07-30,1350.36,Sports,Email,Completed
16046,5891,2022-05-03,113.61,Sports,Email,Completed
16047,5535,2022-08-07,299.88,Beauty,Paid Social,Completed
16048,5545,2024-04-16,235.6,Apparel,Organic,Completed
16051,5587,2024-09-07,312.15,Beauty,Paid Social,Completed
16052,3122,2023-10-05,263.23,Beauty,Organic,Completed
16053,3567,2022-05-14,81.49,Sports,Email,Completed
16054,2837,2024-03-10,252.28,Beauty,Google Search,Completed
16057,4262,2023-03-05,135.95,Home & Kitchen,Google Search,Completed
16059,3449,2024-08-10,213.22,Apparel,Google Search,Completed
16060,3238,2023-03-27,453.18,Electronics,SMS,Completed
16064,4948,2023-11-23,259.76,Home & Kitchen,Email,Completed
16065,4575,2022-04-14,252.53,Beauty,Organic,Completed
16070,5847,2023-12-28,115.29,Apparel,Organic,Completed
16072,4851,2023-07-02,399.83,Sports,Paid Social,Completed
16073,5209,2024-10-12,152.45,Apparel,Email,Completed
16074,1148,2023-07-10,151.23,Beauty,SMS,Completed
16076,4891,2023-01-03,374.83,Home & Kitchen,Google Search,Completed
16077,3393,2023-02-08,537.58,Apparel,Google Search,Completed
16078,5551,2023-05-15,182.9,Beauty,Email,Completed
16079,3824,2022-04-19,111.45,Beauty,Email,Completed
16081,3055,2023-01-19,91.76,Apparel,Paid Social,Completed
16082,5052,2024-06-27,143.15,Sports,Paid Social,Completed
16083,4256,2023-02-14,469.55,Home & Kitchen,Email,Completed
16085,5439,2024-07-27,65.4,Beauty,Paid Social,Completed
16086,2253,2024-09-17,154.23,Beauty,Paid Social,Completed
16089,3859,2024-04-01,1885.22,Sports,Google Search,Completed
16091,1511,2023-01-17,280.48,Beauty,Google Search,Completed
16094,3373,2024-08-04,60.09,Home & Kitchen,Organic,Completed
16096,4732,2023-09-17,483.59,Home & Kitchen,SMS,Completed
16097,3756,2022-07-20,74.69,Sports,Email,Completed
16100,5037,2024-03-01,77.54,Electronics,Google Search,Completed
16107,4211,2022-11-15,619.79,Beauty,SMS,Completed
16109,4382,2022-01-13,68.88,Apparel,Organic,Completed
16110,3385,2023-04-18,143.2,Beauty,Email,Completed
16112,5972,2022-04-11,295.52,Sports,Organic,Completed
16113,5842,2022-10-31,585.94,Apparel,Organic,Completed
16115,2370,2024-11-17,513.22,Home & Kitchen,Paid Social,Completed
16116,3755,2022-08-07,207.41,Sports,Google Search,Completed
16117,3001,2023-08-10,55.36,Beauty,Paid Social,Completed
16118,3084,2024-10-12,733.78,Beauty,Paid Social,Completed
16119,3615,2022-08-27,262.69,Sports,Google Search,Completed
16120,5791,2022-12-10,769.8,Home & Kitchen,Email,Completed
16121,4284,2022-11-17,652.21,Electronics,SMS,Completed
16122,4727,2024-12-26,567.19,Sports,Email,Completed
16124,1875,2023-08-14,100.0,Home & Kitchen,Organic,Completed
16125,3539,2024-03-17,1318.69,Electronics,Paid Social,Completed
16127,2516,2024-11-24,510.65,Sports,Paid Social,Completed
16128,3149,2024-08-18,270.42,Electronics,Google Search,Completed
16130,4980,2023-12-23,226.3,Electronics,SMS,Completed
16131,1232,2023-09-24,877.97,Electronics,Email,Completed
16132,4272,2023-10-07,466.57,Sports,Paid Social,Completed
16134,4375,2022-03-30,349.45,Apparel,Email,Completed
16136,3951,2024-09-17,435.79,Apparel,Organic,Completed
16138,3278,2022-06-17,198.97,Sports,Organic,Completed
16140,4001,2023-01-17,208.88,Sports,Email,Completed
16142,5056,2024-03-09,220.84,Electronics,Organic,Completed
16145,4712,2023-09-15,72.28,Home & Kitchen,Paid Social,Completed
16146,3801,2024-08-19,264.26,Electronics,Organic,Completed
16147,2592,2024-01-05,116.71,Beauty,Google Search,Completed
16148,5173,2024-05-07,125.96,Home & Kitchen,Google Search,Completed
16149,2775,2023-09-27,419.83,Sports,Email,Completed
16152,2948,2022-02-20,665.88,Electronics,SMS,Completed
16154,5166,2022-01-28,235.8,Sports,Organic,Completed
16155,1021,2024-02-18,1144.07,Home & Kitchen,Paid Social,Completed
16156,1251,2022-01-19,648.58,Home & Kitchen,SMS,Completed
16157,5949,2024-03-19,175.83,Beauty,Paid Social,Completed
16160,5080,2022-03-17,185.09,Sports,Paid Social,Completed
16161,5316,2024-02-05,963.15,Home & Kitchen,Email,Completed
16162,2184,2024-12-03,393.76,Home & Kitchen,SMS,Completed
16164,4565,2023-11-20,77.95,Sports,Organic,Completed
16166,4295,2022-04-07,126.63,Electronics,Paid Social,Completed
16171,1359,2023-02-16,101.5,Beauty,Google Search,Completed
16172,2718,2024-11-12,168.22,Sports,SMS,Completed
16174,5241,2022-09-17,102.51,Home & Kitchen,Paid Social,Completed
16175,1079,2022-09-16,362.05,Electronics,Google Search,Completed
16177,1526,2023-11-16,120.4,Electronics,SMS,Completed
16178,2062,2024-06-11,180.35,Electronics,Organic,Completed
16180,2701,2023-10-07,863.05,Home & Kitchen,Google Search,Completed
16182,2117,2024-10-23,96.65,Home & Kitchen,Organic,Completed
16183,5739,2023-07-07,904.89,Beauty,Paid Social,Completed
16184,4347,2024-08-04,720.42,Home & Kitchen,Email,Completed
16189,3263,2023-02-25,441.58,Sports,SMS,Completed
16190,1911,2024-09-28,434.03,Electronics,Google Search,Completed
16193,4720,2024-12-17,304.21,Beauty,SMS,Completed
16195,2510,2022-05-07,175.31,Home & Kitchen,Paid Social,Completed
16197,5471,2022-12-25,281.76,Beauty,SMS,Completed
16199,3108,2022-06-02,105.2,Electronics,Google Search,Completed
16200,5158,2024-01-05,213.27,Beauty,Paid Social,Completed
16203,3098,2022-08-25,54.11,Sports,Paid Social,Completed
16204,3969,2023-08-08,218.04,Electronics,Email,Completed
16206,1010,2022-01-12,123.53,Electronics,Organic,Completed
16208,1963,2023-04-16,475.76,Apparel,Paid Social,Completed
16210,2493,2022-11-14,95.96,Electronics,Organic,Completed
16211,5879,2022-01-24,111.12,Sports,Organic,Completed
16213,5043,2022-05-24,693.46,Home & Kitchen,Paid Social,Completed
16214,5415,2024-05-31,402.07,Home & Kitchen,Email,Completed
16216,2827,2022-02-19,424.01,Electronics,Google Search,Completed
16220,2080,2023-07-15,1351.96,Apparel,SMS,Completed
16222,1990,2023-02-24,781.05,Beauty,Email,Completed
16226,3945,2024-12-29,582.92,Home & Kitchen,Paid Social,Completed
16227,4668,2023-12-13,120.97,Apparel,SMS,Completed
16228,5765,2022-02-07,118.63,Home & Kitchen,SMS,Completed
16229,3667,2023-02-15,672.71,Beauty,Organic,Completed
16230,2250,2024-06-18,82.77,Electronics,Google Search,Completed
16232,2229,2022-12-04,766.65,Apparel,Email,Completed
16238,3379,2024-02-14,158.84,Home & Kitchen,Paid Social,Completed
16239,4296,2023-01-31,160.13,Home & Kitchen,SMS,Completed
16243,4963,2022-09-07,351.95,Electronics,Paid Social,Completed
16247,3436,2022-03-16,544.18,Sports,Google Search,Completed
16248,3756,2022-10-02,526.01,Electronics,Email,Completed
16249,1072,2023-06-06,152.97,Apparel,Google Search,Completed
16250,2934,2024-04-03,530.93,Electronics,Email,Completed
16251,2099,2024-04-28,245.03,Apparel,Email,Completed
16252,1735,2022-07-12,796.54,Home & Kitchen,Paid Social,Completed
16253,4084,2023-08-10,918.35,Electronics,Organic,Completed
16254,2513,2023-03-30,498.83,Home & Kitchen,Email,Completed
16255,5443,2023-08-04,295.38,Apparel,SMS,Completed
16256,1762,2022-12-27,327.02,Home & Kitchen,Google Search,Completed
16257,5613,2022-08-13,294.2,Home & Kitchen,Google Search,Completed
16259,1862,2024-02-19,114.07,Beauty,Google Search,Completed
16260,5990,2023-11-01,410.94,Beauty,SMS,Completed
16263,3937,2023-11-01,182.18,Apparel,SMS,Completed
16264,2453,2024-07-10,113.78,Beauty,Paid Social,Completed
16265,4397,2024-02-23,141.12,Home & Kitchen,Organic,Completed
16266,2358,2023-02-27,1468.79,Electronics,Organic,Completed
16267,5950,2022-12-31,141.68,Home & Kitchen,SMS,Completed
16268,5497,2024-05-02,144.62,Home & Kitchen,Google Search,Completed
16269,1211,2022-05-17,118.91,Apparel,Google Search,Completed
16270,3478,2023-03-24,290.38,Electronics,Email,Completed
16274,3199,2023-10-01,39.09,Beauty,Email,Completed
16275,4281,2022-02-01,114.27,Beauty,SMS,Completed
16276,3648,2023-09-25,188.94,Electronics,SMS,Completed
16277,5350,2023-01-04,450.58,Sports,Google Search,Completed
16278,2958,2024-01-14,145.83,Sports,Google Search,Completed
16280,5215,2024-05-01,277.13,Home & Kitchen,Google Search,Completed
16281,2996,2024-12-07,167.5,Electronics,Email,Completed
16285,2857,2022-03-05,495.38,Apparel,Paid Social,Completed
16286,3556,2022-09-30,283.89,Apparel,Organic,Completed
16290,2739,2022-02-04,366.15,Apparel,Google Search,Completed
16291,5361,2023-04-16,282.86,Electronics,Paid Social,Completed
16292,3968,2023-10-23,265.42,Sports,Email,Completed
16294,5177,2022-06-26,113.69,Home & Kitchen,Organic,Completed
16295,3368,2024-05-26,1071.3,Electronics,Paid Social,Completed
16296,3965,2023-12-27,399.13,Beauty,Google Search,Completed
16297,2817,2022-03-11,96.08,Sports,Organic,Completed
16298,5740,2023-04-13,62.55,Sports,Organic,Completed
16299,2997,2024-02-27,98.51,Beauty,Paid Social,Completed
16300,4894,2023-05-14,119.95,Electronics,Email,Completed
16301,3333,2022-03-18,414.6,Electronics,SMS,Completed
16302,3931,2022-10-26,54.7,Home & Kitchen,Paid Social,Completed
16303,2188,2023-02-21,909.17,Sports,Organic,Completed
16305,5046,2024-09-10,641.25,Sports,Google Search,Completed
16306,5289,2024-01-22,260.86,Sports,Organic,Completed
16308,5032,2023-03-02,157.4,Electronics,Paid Social,Completed
16310,1550,2023-03-03,304.38,Beauty,Paid Social,Completed
16311,1169,2022-12-18,304.35,Sports,Paid Social,Completed
16312,2982,2022-10-15,92.91,Beauty,SMS,Completed
16314,3651,2023-11-10,196.67,Sports,Email,Completed
16315,1885,2022-04-20,764.72,Apparel,Email,Completed
16318,5658,2022-10-22,359.82,Sports,Paid Social,Completed
16319,2652,2023-03-22,198.09,Beauty,Email,Completed
16320,5127,2024-11-27,120.04,Sports,Organic,Completed
16323,4423,2024-02-23,454.71,Apparel,SMS,Completed
16324,2635,2024-10-24,197.52,Apparel,Google Search,Completed
16330,2318,2022-03-04,211.48,Sports,Paid Social,Completed
16331,4139,2023-01-09,222.35,Home & Kitchen,SMS,Completed
16332,3071,2023-11-16,209.48,Electronics,Organic,Completed
16333,3743,2022-09-04,347.56,Sports,SMS,Completed
16334,5155,2024-09-10,454.12,Electronics,Paid Social,Completed
16337,5976,2024-11-23,319.3,Home & Kitchen,SMS,Completed
16339,1418,2024-01-23,248.57,Sports,Organic,Completed
16340,1158,2022-04-27,209.08,Home & Kitchen,SMS,Completed
16341,1594,2022-01-25,477.2,Home & Kitchen,Email,Completed
16343,5316,2022-04-11,342.17,Beauty,Google Search,Completed
16344,5562,2023-10-22,212.48,Apparel,Google Search,Completed
16345,1449,2024-03-15,242.06,Electronics,Google Search,Completed
16348,5485,2024-03-17,441.75,Beauty,Paid Social,Completed
16349,1135,2022-07-31,231.8,Electronics,Paid Social,Completed
16350,3898,2023-08-06,204.54,Home & Kitchen,SMS,Completed
16351,2244,2023-01-31,183.17,Home & Kitchen,Email,Completed
16352,5583,2022-10-09,177.22,Apparel,Paid Social,Completed
16357,4605,2024-01-26,205.82,Apparel,Organic,Completed
16359,1051,2023-02-20,229.15,Sports,Paid Social,Completed
